,customer_id,payment_mode,preparationtime,vendor_id,gender,language,like
1838,9290,1,0.0,78,0,0,0
1839,4470,2,0.0,78,0,0,0
1840,3528,1,0.0,300,0,0,0
1841,1779,2,0.0,192,0,0,0
1842,5989,1,0.0,149,0,0,0
1843,21193,1,0.0,161,0,0,0
1844,26596,2,0.0,195,0,0,0
1845,26846,1,0.0,113,0,0,0
1846,16620,1,0.0,294,0,0,0
1847,26562,1,0.0,289,0,0,0
1848,23064,2,0.0,294,0,0,0
1849,25176,2,0.0,195,0,0,0
1850,2891,1,0.0,294,0,0,0
1851,7306,1,0.0,221,0,1,0
1852,26760,1,0.0,84,0,0,0
1853,19352,1,0.0,294,0,0,0
1854,26571,1,0.0,83,0,0,0
1855,1400,1,0.0,294,0,0,0
1856,25064,1,0.0,294,0,0,0
1857,1530,1,0.0,294,0,0,0
1858,21890,1,0.0,83,0,0,1
1859,666,2,0.0,310,0,0,0
1860,21850,1,0.0,294,0,0,0
1861,9019,1,0.0,92,0,0,0
1862,23950,1,0.0,294,0,0,0
1863,16981,2,0.0,110,0,0,0
1864,11284,1,0.0,105,0,0,0
1865,10590,1,0.0,193,0,0,0
1866,15026,1,0.0,243,0,0,0
1867,20147,1,0.0,78,0,0,0
1868,1750,1,0.0,289,0,0,0
1869,24763,1,0.0,231,0,0,0
1870,7854,1,0.0,294,0,0,0
1871,21622,1,0.0,106,0,0,0
1872,25379,1,0.0,78,0,0,0
1873,3168,1,0.0,66,0,0,0
1874,21764,1,0.0,105,1,0,0
1875,26967,1,0.0,90,0,0,0
1876,5878,1,0.0,294,0,0,0
1877,23181,1,0.0,294,0,0,0
1878,6925,1,0.0,294,0,0,0
1879,5675,1,0.0,75,0,0,0
1880,21953,1,0.0,92,1,0,0
1881,12854,1,0.0,250,0,0,0
1882,24174,1,0.0,243,0,0,0
1883,19485,1,0.0,294,0,0,0
1884,5053,1,0.0,203,0,0,0
1885,9741,1,0.0,83,0,1,0
1886,2458,1,0.0,294,0,1,0
1887,27359,1,0.0,105,0,0,0
1888,13866,1,0.0,294,0,0,0
1889,23435,1,0.0,148,0,0,0
1890,10701,1,0.0,294,0,0,0
1891,4763,1,0.0,154,0,0,0
1892,3387,2,0.0,33,0,0,0
1893,24202,1,0.0,157,0,0,0
1894,14977,1,0.0,294,0,0,0
1895,15684,1,0.0,294,0,1,0
1896,14932,1,0.0,83,0,0,0
1897,24202,1,0.0,157,0,0,0
1898,25264,1,0.0,154,0,0,0
1899,10219,2,0.0,104,0,0,0
1900,3666,1,0.0,115,1,0,0
1901,16140,2,0.0,78,0,0,0
1902,12486,1,0.0,294,1,0,0
1903,3329,1,0.0,180,0,0,0
1904,3090,1,0.0,23,0,0,0
1905,23435,1,0.0,148,0,0,0
1906,12392,2,0.0,196,0,0,0
1907,8814,1,0.0,294,0,0,0
1908,17201,1,0.0,43,0,0,0
1909,26082,1,0.0,161,0,0,0
1910,22491,2,0.0,231,0,0,0
1911,3423,1,0.0,154,0,0,0
1912,26091,1,0.0,113,0,0,0
1913,24600,1,0.0,78,0,0,0
1914,1962,1,0.0,154,0,0,0
1915,26428,1,0.0,66,0,0,0
1916,26507,1,0.0,33,0,0,0
1917,25746,1,0.0,148,0,0,0
1918,19019,2,0.0,193,0,0,0
1919,6323,1,0.0,83,0,0,0
1920,15181,1,0.0,83,0,0,0
1921,19852,1,0.0,294,0,0,0
1922,9030,2,0.0,92,0,0,0
1923,178,2,0.0,20,0,0,0
1924,22421,2,0.0,81,0,0,0
1925,1324,1,0.0,85,0,0,0
1926,8065,1,0.0,294,0,0,0
1927,2988,1,0.0,294,0,0,0
1928,24064,1,0.0,43,0,0,0
1929,21644,1,0.0,105,0,0,0
1930,12411,1,0.0,193,0,0,0
1931,25475,2,0.0,113,0,0,0
1932,18947,1,0.0,294,0,0,0
1933,5939,2,0.0,106,0,0,0
1934,11147,1,0.0,78,0,0,0
1935,5751,2,0.0,176,0,0,0
1936,14729,1,0.0,259,0,0,0
1937,6579,1,0.0,83,0,0,0
1938,20645,1,0.0,81,0,0,0
1939,24807,1,0.0,78,0,0,0
1940,892,1,0.0,82,0,0,0
1941,20561,1,0.0,83,0,1,0
1942,20433,1,0.0,105,0,0,0
1943,11952,1,0.0,294,0,0,0
1944,20876,1,0.0,294,0,0,0
1945,4878,1,0.0,78,0,0,0
1946,26491,1,0.0,145,0,0,0
1947,27102,2,0.0,33,0,0,0
1948,25949,2,0.0,134,0,0,0
1949,21745,1,0.0,78,0,0,0
1950,17152,1,0.0,195,0,0,0
1951,7618,1,0.0,78,1,0,0
1952,23407,1,0.0,78,0,0,0
1953,8724,1,0.0,294,0,0,0
1954,19737,1,0.0,203,0,0,0
1955,1023,1,0.0,104,0,0,0
1956,9409,1,0.0,294,0,0,0
1957,25826,1,0.0,105,0,0,0
1958,2485,1,0.0,294,0,0,0
1959,18266,1,0.0,294,0,0,0
1960,20220,1,0.0,83,0,0,0
1961,24174,1,0.0,294,0,0,0
1962,5764,1,0.0,157,0,0,0
1963,9625,1,0.0,78,0,0,0
1964,19615,2,0.0,78,0,0,0
1965,19479,2,0.0,310,0,0,0
1966,25980,1,0.0,294,0,0,0
1967,16719,1,0.0,105,1,0,0
1968,13833,1,0.0,294,0,0,0
1969,22527,1,0.0,145,0,0,0
1970,25548,2,0.0,195,0,0,0
1971,3326,1,0.0,294,0,0,0
1972,13617,1,0.0,154,0,0,0
1973,18278,1,0.0,78,0,0,0
1974,8082,1,0.0,78,0,0,0
1975,16719,1,0.0,85,1,0,0
1976,1664,1,0.0,78,0,0,0
1977,26427,2,0.0,161,1,0,0
1978,15861,1,0.0,294,0,0,0
1979,11655,1,0.0,105,0,0,0
1980,11968,1,0.0,201,0,0,0
1981,21170,1,0.0,243,0,0,0
1982,34,1,0.0,78,0,0,0
1983,3863,1,0.0,294,0,0,0
1984,7304,2,0.0,288,0,0,0
1985,11869,1,0.0,28,1,0,0
1986,7024,1,0.0,294,0,0,0
1987,6983,1,0.0,294,0,0,0
1988,3248,2,0.0,196,0,0,0
1989,9753,1,0.0,195,1,0,0
1990,8402,1,0.0,78,0,0,0
1991,1700,1,0.0,300,0,0,0
1992,17971,1,0.0,176,0,0,0
1993,15908,1,0.0,197,0,1,0
1994,10032,1,0.0,192,0,0,0
1995,22419,1,0.0,195,0,0,0
1996,8402,1,0.0,78,0,0,0
1997,16991,1,0.0,289,0,0,0
1998,9506,1,0.0,294,0,0,0
1999,4919,1,0.0,105,0,0,0
2000,11906,1,0.0,294,0,0,0
2001,15918,1,0.0,294,0,0,0
2002,21356,1,0.0,106,0,0,0
2003,3797,2,0.0,90,0,0,0
2004,20193,1,0.0,294,0,0,0
2005,14280,1,0.0,78,0,0,0
2006,17341,1,0.0,243,0,0,0
2007,7537,1,0.0,66,0,0,0
2008,11419,1,0.0,78,0,0,0
2009,25282,1,0.0,20,0,0,0
2010,23662,1,0.0,78,0,0,0
2011,4543,2,0.0,161,0,0,0
2012,10455,1,0.0,294,0,0,0
2013,9689,1,0.0,157,1,0,0
2014,3643,1,0.0,294,0,0,0
2015,7745,1,0.0,154,0,0,0
2016,18811,1,0.0,20,0,0,0
2017,7555,1,0.0,83,0,0,0
2018,19947,1,0.0,78,1,0,0
2019,14686,1,0.0,83,0,0,0
2020,18046,1,0.0,197,1,0,0
2021,1903,1,0.0,243,0,0,0
2022,1088,2,0.0,90,0,1,0
2023,21908,1,0.0,274,0,0,0
2024,6061,1,0.0,83,0,0,0
2025,765,2,0.0,180,0,0,0
2026,22204,2,0.0,83,0,0,0
2027,26908,1,0.0,104,0,0,0
2028,9169,1,0.0,161,0,0,0
2029,20344,1,0.0,83,0,0,0
2030,2831,1,0.0,161,0,0,0
2031,8446,2,0.0,85,0,0,0
2032,24330,1,0.0,154,0,0,0
2033,4029,1,0.0,203,0,0,0
2034,3359,1,0.0,43,0,0,0
2035,25282,1,0.0,195,0,0,0
2036,13045,1,0.0,90,0,0,0
2037,4593,1,0.0,83,0,0,0
2038,5757,1,0.0,106,0,0,0
2039,14081,1,0.0,83,0,0,0
2040,8153,1,0.0,294,0,0,0
2041,7333,1,0.0,193,0,0,0
2042,14121,2,0.0,193,0,0,0
2043,14121,1,0.0,193,0,0,0
2044,8668,1,0.0,75,0,0,0
2045,1461,2,0.0,221,0,0,0
2046,9087,1,0.0,193,0,0,0
2047,23909,1,0.0,300,0,0,0
2048,2117,1,0.0,195,0,0,0
2049,23909,1,0.0,81,0,0,0
2050,18012,1,0.0,231,0,0,0
2051,7406,1,0.0,20,0,0,0
2052,15842,2,0.0,75,0,0,0
2053,13895,1,0.0,20,0,0,0
2054,20756,1,0.0,75,0,0,0
2055,12250,1,0.0,20,0,0,0
2056,15274,2,0.0,13,0,0,0
2057,21909,1,0.0,195,0,0,0
2058,4164,2,0.0,303,0,0,0
2059,6941,1,0.0,75,0,0,0
2060,19148,1,0.0,20,0,0,0
2061,15237,1,0.0,231,0,0,0
2062,9766,2,0.0,300,0,0,0
2063,9030,2,0.0,300,0,0,0
2064,17292,1,0.0,20,0,0,0
2065,6133,1,0.0,180,0,0,0
2066,12549,1,0.0,85,0,0,0
2067,25208,1,0.0,195,0,0,0
2068,22564,1,0.0,75,0,0,0
2069,22594,1,0.0,75,0,0,0
2070,11162,2,0.0,85,0,0,0
2071,24209,2,0.0,75,0,0,0
2072,27188,1,0.0,195,0,0,0
2073,1537,1,0.0,148,0,0,0
2074,14927,2,0.0,110,0,0,0
2075,4252,1,0.0,271,0,0,0
2076,24199,1,0.0,75,0,0,0
2077,6322,1,0.0,231,0,0,0
2078,19479,2,0.0,76,0,0,0
2079,15900,1,0.0,303,0,0,0
2080,2069,1,0.0,303,0,0,0
2081,21191,1,0.0,189,1,0,0
2082,8429,1,0.0,23,0,0,0
2083,13363,1,0.0,104,0,0,0
2084,19582,1,0.0,13,0,0,0
2085,23907,2,0.0,221,0,0,0
2086,12258,2,0.0,113,0,1,0
2087,6034,2,0.0,303,0,0,0
2088,14306,2,0.0,176,0,0,0
2089,2682,2,0.0,33,0,0,0
2090,23744,1,0.0,207,0,0,0
2091,19222,2,0.0,23,0,0,0
2092,11081,1,0.0,180,0,0,0
2093,22286,1,0.0,4,0,0,0
2094,10858,1,0.0,104,0,0,0
2095,2481,2,0.0,75,0,0,0
2096,18024,1,0.0,23,0,0,0
2097,10720,1,0.0,231,0,0,0
2098,25070,1,0.0,83,0,0,0
2099,25070,1,0.0,83,0,0,0
2100,26189,1,0.0,157,0,0,0
2101,2913,2,0.0,20,0,0,0
2102,20372,2,0.0,259,0,0,0
2103,25595,2,0.0,4,0,0,0
2104,17485,1,0.0,75,1,0,0
2105,17511,1,0.0,4,0,0,0
2106,24253,1,0.0,303,0,0,0
2107,23635,2,0.0,104,0,0,0
2108,15913,1,0.0,157,0,0,0
2109,23492,1,0.0,157,0,0,0
2110,22927,1,0.0,66,0,0,0
2111,16766,1,0.0,104,0,0,0
2112,13594,1,0.0,300,1,0,0
2113,14240,1,0.0,78,0,1,0
2114,16875,1,0.0,44,0,0,0
2115,25899,1,0.0,113,1,0,0
2116,14758,1,0.0,288,0,0,0
2117,8232,1,0.0,20,1,0,0
2118,24592,1,0.0,193,0,0,0
2119,9442,1,0.0,20,0,0,0
2120,18302,1,0.0,113,1,0,0
2121,23168,1,0.0,159,0,0,0
2122,1611,1,0.0,154,0,0,0
2123,365,2,0.0,110,0,0,0
2124,3315,1,0.0,78,0,0,0
2125,17983,1,0.0,78,0,0,0
2126,27085,1,0.0,189,0,0,0
2127,9223,1,0.0,105,0,0,0
2128,507,2,0.0,104,0,0,0
2129,11829,1,0.0,28,0,0,0
2130,472,2,0.0,110,0,0,0
2131,6931,1,0.0,78,0,0,0
2132,721,2,0.0,176,0,0,0
2133,20341,1,0.0,115,0,0,0
2134,1287,1,0.0,195,0,0,0
2135,9456,1,0.0,195,0,0,0
2136,15316,2,0.0,192,0,0,0
2137,13248,1,0.0,113,0,0,0
2138,21964,2,0.0,189,0,0,0
2139,10732,1,0.0,289,0,0,0
2140,17225,1,0.0,106,0,0,0
2141,17447,2,0.0,195,0,0,0
2142,3552,1,0.0,23,0,0,0
2143,6562,1,0.0,78,0,0,0
2144,9780,2,0.0,28,0,0,0
2145,23002,2,0.0,113,0,0,0
2146,135,1,0.0,303,0,0,0
2147,17832,1,0.0,106,0,0,0
2148,15951,2,0.0,76,0,0,0
2149,16972,1,0.0,289,0,0,0
2150,9697,1,0.0,274,0,0,0
2151,18901,1,0.0,259,0,0,0
2152,369,1,0.0,110,0,0,0
2153,37,1,0.0,289,0,0,0
2154,22017,1,0.0,310,0,0,0
2155,18901,1,0.0,259,0,0,0
2156,10994,1,0.0,20,0,0,0
2157,20262,1,0.0,78,0,0,0
2158,22438,1,0.0,81,0,0,0
2159,19602,1,0.0,4,0,0,0
2160,24929,1,0.0,113,0,0,0
2161,1496,1,0.0,13,1,0,0
2162,1329,1,0.0,176,0,0,0
2163,26590,1,0.0,83,0,0,0
2164,26647,1,0.0,113,1,0,0
2165,17764,1,0.0,274,0,0,0
2166,17950,1,0.0,113,1,0,0
2167,890,1,0.0,113,0,0,0
2168,11599,1,0.0,113,1,0,0
2169,27351,1,0.0,303,0,0,0
2170,14613,1,0.0,265,0,0,0
2171,98,2,0.0,159,0,0,0
2172,3782,1,0.0,289,0,0,0
2173,5716,2,0.0,113,0,0,0
2174,7217,1,0.0,113,0,0,0
2175,4381,1,0.0,195,0,0,0
2176,22225,1,0.0,113,0,0,0
2177,27017,1,0.0,303,0,0,0
2178,5269,1,0.0,189,0,0,1
2179,26188,1,0.0,180,0,0,0
2180,10135,1,0.0,113,0,0,0
2181,4121,2,0.0,201,0,0,0
2182,3733,1,0.0,4,0,0,0
2183,977,2,0.0,134,0,0,0
2184,23604,1,0.0,304,0,0,0
2185,23517,1,0.0,78,0,0,0
2186,22564,1,0.0,113,0,0,0
2187,21310,2,0.0,113,1,0,0
2188,10704,1,0.0,113,0,0,0
2189,5608,1,0.0,113,0,0,0
2190,3865,1,0.0,90,0,0,0
2191,4062,1,0.0,90,0,0,0
2192,307,2,0.0,78,0,0,0
2193,2798,1,0.0,176,0,1,0
2194,15644,1,0.0,294,0,0,0
2195,8029,1,0.0,145,0,1,0
2196,23907,2,0.0,4,0,0,0
2197,13615,1,0.0,113,0,0,0
2198,10442,1,0.0,83,0,0,0
2199,9789,2,0.0,78,0,0,0
2200,8731,2,0.0,20,0,0,0
2201,12360,1,0.0,105,0,0,0
2202,23529,1,0.0,157,0,0,0
2203,1629,1,0.0,221,0,0,0
2204,22972,2,0.0,113,0,0,0
2205,16408,1,0.0,148,0,0,0
2206,7967,1,0.0,85,0,0,0
2207,2486,1,0.0,192,0,0,0
2208,23147,1,0.0,289,0,0,0
2209,10859,1,0.0,110,0,0,0
2210,27262,1,0.0,113,0,0,0
2211,26688,1,0.0,78,0,0,0
2212,9627,1,0.0,113,0,0,0
2213,24109,1,0.0,113,0,0,0
2214,9470,1,0.0,231,0,0,0
2215,7696,2,0.0,44,0,0,0
2216,7167,1,0.0,113,0,0,0
2217,6659,1,0.0,221,0,0,0
2218,334,2,0.0,195,0,0,0
2219,22205,2,0.0,82,0,0,0
2220,6246,1,0.0,113,0,0,0
2221,5518,1,0.0,104,0,0,0
2222,7930,1,0.0,289,0,0,0
2223,26806,1,0.0,85,0,0,0
2224,24429,1,0.0,203,0,0,0
2225,18138,1,0.0,271,0,1,0
2226,20588,1,0.0,85,0,0,0
2227,18638,1,0.0,85,0,0,0
2228,13733,1,0.0,85,1,0,0
2229,7069,1,0.0,85,0,0,0
2230,15747,1,0.0,85,0,0,0
2231,25319,1,0.0,106,0,0,0
2232,27137,1,0.0,85,0,0,0
2233,4022,2,0.0,78,0,0,0
2234,7367,1,0.0,196,0,0,0
2235,8123,1,0.0,303,0,0,0
2236,20220,1,0.0,83,0,0,0
2237,10796,1,0.0,193,0,0,0
2238,23139,2,0.0,78,0,0,0
2239,4038,1,0.0,78,0,0,0
2240,11949,2,0.0,148,0,0,0
2241,7542,2,0.0,134,0,0,0
2242,18040,1,0.0,83,0,0,0
2243,4022,2,0.0,78,0,0,0
2244,4022,1,0.0,78,0,0,0
2245,25712,1,0.0,20,0,0,0
2246,20205,2,0.0,78,0,0,0
2247,7540,1,0.0,44,0,0,0
2248,12615,1,0.0,231,0,0,0
2249,19562,1,0.0,85,0,0,0
2250,1278,1,0.0,83,0,0,0
2251,13594,2,0.0,300,1,0,0
2252,1651,1,0.0,78,0,0,0
2253,24253,1,0.0,134,0,0,0
2254,4676,1,0.0,78,0,0,0
2255,5383,1,0.0,33,0,0,0
2256,13498,2,0.0,23,0,0,0
2257,9699,2,0.0,113,0,0,0
2258,6556,1,0.0,85,0,0,0
2259,3417,1,0.0,294,0,0,0
2260,23995,1,0.0,157,0,0,0
2261,1495,2,0.0,265,0,0,0
2262,4238,1,0.0,265,0,0,0
2263,25672,1,0.0,115,0,0,0
2264,300,1,0.0,83,0,0,0
2265,13384,1,0.0,83,0,0,0
2266,8613,2,0.0,23,0,0,0
2267,4448,1,0.0,28,0,0,0
2268,5728,1,0.0,134,0,0,0
2269,5728,2,0.0,134,0,0,0
2270,1296,2,0.0,115,0,0,0
2271,15281,1,0.0,83,0,0,0
2272,9016,1,0.0,92,0,0,0
2273,12341,1,0.0,78,0,0,0
2274,11789,1,0.0,195,0,0,0
2275,14818,1,0.0,78,0,0,0
2276,13190,1,0.0,192,0,0,0
2277,1433,1,0.0,134,0,0,0
2278,2985,1,0.0,83,0,0,0
2279,18319,1,0.0,105,0,0,0
2280,27408,1,0.0,161,0,0,0
2281,3906,1,0.0,289,0,0,0
2282,25051,1,0.0,310,0,0,0
2283,9114,1,0.0,105,0,0,0
2284,5065,1,0.0,105,0,0,0
2285,4959,2,0.0,192,0,0,0
2286,891,1,0.0,78,0,0,0
2287,23494,2,0.0,78,0,0,0
2288,17213,1,0.0,66,0,0,0
2289,4377,1,0.0,85,0,0,0
2290,23473,1,0.0,243,0,0,0
2291,10032,1,0.0,192,0,0,0
2292,1696,1,0.0,221,0,0,0
2293,22328,1,0.0,154,0,1,0
2294,7529,1,0.0,55,0,0,0
2295,7989,1,0.0,78,0,0,0
2296,14375,1,0.0,78,0,0,0
2297,2529,2,0.0,304,0,0,0
2298,11980,1,0.0,113,0,0,0
2299,26400,1,0.0,33,0,0,0
2300,7582,1,0.0,294,0,0,0
2301,22991,1,0.0,28,0,0,0
2302,26002,1,0.0,83,0,0,0
2303,22282,1,0.0,85,0,0,0
2304,669,1,0.0,271,0,0,0
2305,669,1,0.0,193,0,0,0
2306,3683,2,0.0,83,0,0,0
2307,11136,1,0.0,43,0,0,0
2308,24073,1,0.0,78,0,0,0
2309,16028,1,0.0,33,0,0,0
2310,26686,1,0.0,105,0,0,0
2311,13128,1,0.0,294,0,0,0
2312,26002,1,0.0,83,0,0,0
2313,18281,1,0.0,159,0,0,0
2314,7933,1,0.0,231,0,0,0
2315,18737,2,0.0,83,0,0,0
2316,3610,1,0.0,154,0,0,0
2317,9386,1,0.0,83,0,0,1
2318,495,1,0.0,199,1,0,0
2319,6720,1,0.0,193,0,0,0
2320,25622,1,0.0,145,0,0,0
2321,1585,1,0.0,113,0,0,0
2322,21386,1,0.0,105,0,0,0
2323,19815,2,0.0,192,0,0,0
2324,15913,1,0.0,157,0,0,0
2325,12786,1,0.0,83,0,0,0
2326,8136,1,0.0,105,0,0,0
2327,12868,1,0.0,83,0,0,0
2328,11599,2,0.0,113,1,0,0
2329,11751,1,0.0,110,0,0,0
2330,8676,2,0.0,78,0,0,0
2331,1041,2,0.0,265,0,0,0
2332,12411,1,0.0,83,0,0,0
2333,25924,2,0.0,294,1,0,0
2334,26258,1,0.0,104,0,0,1
2335,5189,1,0.0,161,0,0,0
2336,22981,1,0.0,85,0,0,0
2337,13121,2,0.0,83,1,0,0
2338,676,1,0.0,83,0,0,0
2339,5189,1,0.0,161,0,0,0
2340,676,1,0.0,243,0,0,0
2341,21536,2,0.0,154,0,0,1
2342,19927,1,0.0,271,0,0,0
2343,11479,1,0.0,105,0,0,0
2344,3716,1,0.0,304,0,0,0
2345,16662,1,0.0,33,0,0,0
2346,9223,1,0.0,83,0,0,0
2347,18807,1,0.0,243,0,0,0
2348,25365,1,0.0,207,0,0,0
2349,20777,1,0.0,105,1,0,0
2350,8431,1,0.0,134,0,0,0
2351,9030,2,0.0,192,0,0,0
2352,8431,1,0.0,159,0,0,0
2353,11479,1,0.0,83,0,0,0
2354,10097,2,0.0,154,0,0,0
2355,4877,1,0.0,92,0,0,0
2356,4212,1,0.0,83,0,0,0
2357,5529,2,0.0,78,0,0,0
2358,20086,1,0.0,189,0,0,0
2359,20777,2,0.0,105,1,0,0
2360,9766,2,0.0,81,0,0,0
2361,11751,2,0.0,134,0,0,0
2362,27379,1,0.0,85,0,0,0
2363,979,1,0.0,113,0,1,0
2364,15486,1,0.0,199,0,0,0
2365,3067,1,0.0,189,0,0,0
2366,10720,1,0.0,154,0,0,0
2367,181,1,0.0,83,0,0,0
2368,25499,1,0.0,78,0,0,0
2369,3929,2,0.0,265,0,0,0
2370,1432,1,0.0,104,0,0,0
2371,8900,1,0.0,85,0,0,0
2372,2136,1,0.0,243,0,0,0
2373,24995,1,0.0,83,0,0,0
2374,3929,1,0.0,110,0,0,0
2375,15181,1,0.0,105,0,0,0
2376,27402,2,0.0,197,0,0,0
2377,20824,1,0.0,195,0,0,0
2378,11468,1,0.0,265,0,0,0
2379,24491,1,0.0,78,0,0,0
2380,13319,1,0.0,159,0,0,0
2381,5757,1,0.0,78,0,0,0
2382,13331,2,0.0,113,0,0,0
2383,13639,1,0.0,196,0,0,0
2384,13331,2,0.0,115,0,0,0
2385,17912,1,0.0,180,0,0,0
2386,14663,1,0.0,161,0,0,0
2387,12991,1,0.0,259,0,0,0
2388,24680,2,0.0,28,0,0,0
2389,12560,1,0.0,193,0,0,0
2390,16117,1,0.0,294,0,0,0
2391,16677,1,0.0,199,0,0,0
2392,26504,1,0.0,106,0,0,0
2393,25336,1,0.0,154,0,0,0
2394,3528,1,0.0,300,0,0,0
2395,17176,1,0.0,203,0,0,0
2396,14987,1,0.0,104,0,0,0
2397,24998,1,0.0,83,0,0,0
2398,7168,2,0.0,113,0,0,0
2399,22205,1,0.0,83,0,0,0
2400,14987,1,0.0,161,0,0,0
2401,1537,1,0.0,193,0,0,0
2402,1020,1,0.0,145,0,0,0
2403,18992,1,0.0,105,0,0,0
2404,11610,2,0.0,104,0,0,0
2405,7810,1,0.0,83,0,0,0
2406,18137,1,0.0,159,0,0,0
2407,15695,2,0.0,78,0,0,0
2408,16637,1,0.0,44,0,0,0
2409,891,1,0.0,78,0,0,0
2410,14566,1,0.0,83,0,0,0
2411,13533,1,0.0,4,0,0,0
2412,6731,1,0.0,78,0,0,0
2413,5904,1,0.0,193,0,0,0
2414,14081,2,0.0,83,0,0,0
2415,22130,1,0.0,304,0,0,0
2416,7860,1,0.0,145,0,0,0
2417,16681,1,0.0,105,0,0,0
2418,22513,1,0.0,193,0,0,0
2419,7497,1,0.0,193,0,0,0
2420,24116,1,0.0,83,0,0,0
2421,13446,2,0.0,159,0,1,0
2422,27396,1,0.0,243,0,0,0
2423,1760,1,0.0,105,1,0,0
2424,23042,1,0.0,85,0,0,0
2425,15437,2,0.0,159,0,0,0
2426,13031,1,0.0,81,1,0,0
2427,16534,2,0.0,20,0,0,0
2428,15928,1,0.0,20,1,0,0
2429,23129,1,0.0,193,0,0,0
2430,20992,2,0.0,20,0,0,0
2431,22188,1,0.0,221,0,0,0
2432,15988,1,0.0,221,0,0,0
2433,3247,1,0.0,20,0,0,0
2434,2417,1,0.0,75,0,0,0
2435,4489,1,0.0,75,0,0,0
2436,6168,2,0.0,221,0,0,0
2437,21813,1,0.0,20,0,0,0
2438,8111,1,0.0,300,0,0,0
2439,16454,1,0.0,75,1,0,0
2440,6745,2,0.0,20,0,0,0
2441,11639,1,0.0,300,0,0,0
2442,11639,1,0.0,300,0,0,0
2443,11899,1,0.0,193,0,0,0
2444,6602,2,0.0,20,0,0,0
2445,14399,1,0.0,20,0,0,0
2446,2623,1,0.0,20,0,0,0
2447,2757,1,0.0,75,0,0,0
2448,24785,1,0.0,195,1,0,0
2449,3840,1,0.0,195,0,0,0
2450,20198,1,0.0,225,0,0,0
2451,13657,2,0.0,195,0,0,0
2452,7618,1,0.0,225,1,0,0
2453,25309,1,0.0,105,0,0,0
2454,23923,1,0.0,81,0,0,0
2455,15311,1,0.0,4,0,0,0
2456,12071,1,0.0,4,0,0,1
2457,24489,1,0.0,189,0,0,0
2458,20888,1,0.0,104,1,0,0
2459,5492,1,0.0,221,0,0,0
2460,12409,1,0.0,92,0,0,1
2461,8108,1,0.0,113,0,0,0
2462,11610,2,0.0,81,0,0,0
2463,19222,2,0.0,4,0,0,0
2464,16339,1,0.0,55,0,0,0
2465,23163,2,0.0,106,0,0,0
2466,1877,2,0.0,300,0,0,0
2467,23739,1,0.0,106,0,0,0
2468,8008,1,0.0,113,0,0,0
2469,25827,1,0.0,303,0,0,0
2470,13201,1,0.0,23,0,0,0
2471,13273,1,0.0,157,0,0,0
2472,1041,1,0.0,92,0,0,0
2473,6959,1,0.0,113,0,0,0
2474,10137,1,0.0,113,0,0,0
2475,3735,1,0.0,157,0,0,0
2476,15913,1,0.0,157,0,0,0
2477,20764,1,0.0,113,0,0,0
2478,25967,2,0.0,110,0,0,0
2479,9114,1,0.0,85,0,0,0
2480,16414,2,0.0,113,0,0,0
2481,17251,1,0.0,4,0,0,0
2482,17251,1,0.0,4,0,0,0
2483,22017,1,0.0,176,0,0,0
2484,15095,2,0.0,81,0,0,0
2485,27336,2,0.0,33,0,0,0
2486,15678,1,0.0,55,0,0,0
2487,13515,2,0.0,113,0,0,0
2488,9857,1,0.0,310,0,1,0
2489,26846,1,0.0,113,0,0,0
2490,16808,1,0.0,159,1,0,0
2491,17983,1,0.0,113,0,0,0
2492,7170,1,0.0,288,0,0,0
2493,12297,1,0.0,159,0,0,0
2494,3249,1,0.0,195,0,0,0
2495,12690,2,0.0,4,0,0,0
2496,16766,1,0.0,78,0,0,0
2497,19121,1,0.0,303,0,0,0
2498,7580,2,0.0,304,0,0,0
2499,26846,1,0.0,113,0,0,0
2500,4161,1,0.0,113,0,0,0
2501,25809,1,0.0,113,0,0,0
2502,900,1,0.0,113,1,0,0
2503,651,1,0.0,78,0,0,0
2504,12659,1,0.0,113,0,0,0
2505,22225,2,0.0,113,0,0,0
2506,14425,2,0.0,33,0,0,0
2507,26080,1,0.0,195,0,0,0
2508,20050,2,0.0,81,0,0,0
2509,541,1,0.0,23,0,0,0
2510,2071,2,0.0,303,0,0,0
2511,5307,1,0.0,113,0,0,0
2512,37,1,0.0,105,0,0,0
2513,18901,1,0.0,78,0,0,0
2514,5223,1,0.0,157,0,0,0
2515,1433,1,0.0,259,0,0,0
2516,10219,2,0.0,274,0,0,0
2517,10732,1,0.0,289,0,0,0
2518,8566,2,0.0,192,0,0,0
2519,8712,1,0.0,113,1,0,0
2520,4461,1,0.0,105,0,0,0
2521,12967,1,0.0,195,0,0,0
2522,16919,1,0.0,193,0,0,0
2523,13656,1,0.0,104,0,0,0
2524,22117,2,0.0,113,0,0,0
2525,18302,1,0.0,113,1,0,0
2526,20020,1,0.0,201,0,0,0
2527,449,1,0.0,157,0,0,0
2528,3310,2,0.0,113,1,0,0
2529,8072,1,0.0,78,0,0,0
2530,3594,1,0.0,113,0,0,0
2531,651,1,0.0,78,0,0,0
2532,8550,1,0.0,149,0,0,0
2533,26458,1,0.0,259,0,0,0
2534,5626,1,0.0,113,0,0,0
2535,5716,1,0.0,259,0,0,0
2536,11295,1,0.0,225,0,0,0
2537,14435,1,0.0,106,0,0,0
